uid,gloss,duration,category
GktQpaPsNAk_2,main scale,9.0,instrument
GlsK0Ejjyhg,blackboard duster,8.0,education
Gm2HCSz7Jqg_1,father,9.0,relation
GoDqsUZU5yk_1,woman,10.0,human
GoO-VsRxG18,losses due to exessive water,10.0,biology
GogzZTi_jfM_1,reform,12.0,action
GppkFygxOyQ_1,dislike,6.0,comparator
GsXkUJU2csA,methods of drainage,9.0,instrument
Gsl-Lhf3-PQ_1,year book,7.0,readable
Gt1EHmS3kN0,kerning,12.0,attribute
GtNAGLonyLA_2,nucleus,11.0,physics
GtaZHYq-u_M_1,dig,5.0,action
GvXNaIt8FiA_1,idd,8.0,event
GvfT7dP2zhk_2,sunlight,10.0,physics
Gvg-342aMWE_1,finance,7.0,banking
Gw8cGxVbFZY_1,head,7.0,biology
GxT75TdGS5E_1,strong room,8.0,quality
Gy0xJk_gGZ8_1,operation,6.0,medical
GybjWmdp4jM,suzuki car,5.0,transport
GyhrF2L7s74,vocation,5.0,profession
GzUACVmJWyc,misunderstand,4.0,emotion
H-QyPKHdBpo_1,examination,7.0,education
H0G_jCcuCWU,which,4.0,abstract
H1BtHoJ_5gs_1,reply,6.0,action
H1Zt1GDnh-8,startle,6.0,behavior
H2RHQ43Nly4_1,fat,6.0,attribute
H4L55c2xeMI_1,plough,6.0,instrument
H4ymr2I-3P4_1,level rate,11.0,banking
H5vUC_UZZfQ_1,cancer,8.0,medical
H6hAtqg32n8_2,speed,7.0,physics
H6zu3PFDwnc_1,mumps,6.0,biology
HB3JdzM5I8g_1,disolution,10.0,banking
HBz_sjo1RHM,decide,7.0,action
HCLav_Tthvk,tamil,4.0,language
HCpfu2Ud4GE,supreme court,12.0,construction
HDx7Jb5t5L0,swine farming,11.0,process
HE1mqIDP_Ik,punjab national bank,5.0,organisation
HE7cOw_O6cA,century,11.0,time
HIZYnYZpipc,split,4.0,action
HJLgJ0K4-pk,reduce,5.0,action
HJVvCxf2J4Y,west indies,4.0,geography
HLCUp2wfqLg_1,joumal,13.0,readable
HLHBZen5qdE,font weight,7.0,attribute
HLJXFFx-auI,stressed,4.0,behavior
HLngaK2mDAo,bosnia-herzegovina,4.0,geography
HMR5t5IGwCQ,epistaxis,10.0,medical
HMd3blEQ8g4,namibia,3.0,geography
HNF-z7j8p0A,repeat,4.0,action
HN_Fa-Ow650_1,sc,9.0,group
HPhGTpO7cvc_1,bowl,5.0,utility item
HSEV-Y2g3A8,come,3.0,process
HSL4JTtYSXk_2,size,8.0,quantity
HSVMcyMhWvI_2,heat engine,10.0,machine
HSxlr1h3TyM,pamphlet,6.0,utility item
HTLUdvrsUTU,to consumers,7.0,process
HT_22dYhzpI_1,shoe,7.0,wearable
HToUF5z-YGw_1,urdu,7.0,language
HUax1aYesBo,nothing,4.0,abstract
HV7L78k5KeE,seventh,6.0,math
HWCGrOC9jmo_2,revolution,12.0,event
HWsnuUvNGuM_1,immediate,8.0,time
HYVbXUFLsno_1,milli litre,6.0,metric
HZDbJEL4RA4_1,parental,10.0,relation
HZJbA05pxEg_1,ooty,6.0,geography
HZKmJZ3VpIg,style,3.0,attribute
HZkFyzvt5LA,power hacksaw,10.0,instrument
HaYoTqtme1k_1,designing,6.0,action
HbU2GkRlLb0,ball pein hammer,15.0,utility item
HbZjNSy4OHE_1,waterfall,7.0,geography
Hcp9WsOvexQ,jack plane,4.0,instrument
HdtJulX0Koo_2,direct current,10.0,physics
Hg3An9HPABQ,milter stripes,9.0,wearable
Hgv4G60B5Fc_2,development,9.0,action
Hh69480i03w,transgender,5.0,group
Hh7uTyKr5ck_1,office hours,8.0,time
Hi65fS8-pjc,html,15.0,internet
His11C0YFps,picture,4.0,miscellaneous object
Hj28Cttz1Rs,recurring deposit,4.0,banking
Hj4QeQhtsdQ,tubelight,8.0,electronic and electrical
HjBMp6eChiY,allergy,7.0,medical
HjQ5ftX3H1c,theirs,4.0,relation
Hk0qqXk8-nU,wales,3.0,geography
HkPXGBLKhKM,mouth organ,5.0,biology
HlY4I1V3Wn8,railway hedges,15.0,transport
HnVaM3dWOO4_1,chandigarh,5.0,geography
HnmeVz4t4Xk,supervisor,6.0,action
Homd_Xpbpac_1,initial,8.0,time
Hoyh1m0u62U,ball point needle,9.0,utility item
HpwU9tXDfpM,inheritance,13.0,relation
HqCWS-Gh9zY,shank button,13.0,wearable
HqsZI1n6pGU,handkerchief,4.0,utility item
HrYfUg6i8DY_2,distance,8.0,metric
HsgYLaLxP5o_1,knit,7.0,process
Ht6fXw6roFc,four cricket,4.0,sport
HtG9j-D3n8c,varanasi,4.0,geography
HuPD22JS5QA,diet,6.0,foods and drinks
Hv3CUeYzFGk,one and a half hours,4.0,time
HvwdD5t8Llo_2,pressure,8.0,physics
HwgChfSHtlI,a lot,4.0,quantity
HyYH_y65nQs_1,not negotiable,8.0,attribute
HymdtSakcww,label,4.0,action
Hz77BEDzZ-E_1,cutout,7.0,sound
I1i5r5rd7vI_1,camera,7.0,electronic and electrical
I1pC7URd7qM_1,tease,6.0,behavior
I2q6piLBbPo_1,priority,7.0,attribute
I2xOiEMrgM0_2,chemical energy,8.0,chemistry
I3_S8sTuQT0,deputy director,5.0,authority
I4ZsuU5C6aw,right now,4.0,time
I4pibKfr0jU,buffalo,5.0,flora and fauna
I5A2blkb1T8_1,cycle,6.0,transport
I5GA0QFoDos_1,copy,7.0,action
I5Nw8MVpZt8,mirror,5.0,physics
I6kZM0sKraQ,score,7.0,metric
I77KHj-yyWQ,debit card,4.0,banking
I8TH3Ef1yls_1,allah,6.0,religious
IA-RnnxesfI,button hole,8.0,wearable
IATnhKazi7g,technology,4.0,abstract
IAqSm0HcDDI_2,electron,12.0,physics
IB4I1T_sQxo,ifsc,5.0,readable
ICWffEGAP5Q,drug overdose,8.0,stage
IER9rPq_O8o_1,source,7.0,stage
IGNLe81lZ-M,seamline pocket,10.0,wearable
IGsDuTIs2ZU,quickly,4.0,time
IGuFuS-aMpo,sharp,6.0,attribute
IH3kcXKQgt4,barricade,5.0,miscellaneous object
IIeXWQPIlqA_2,spectrometer,12.0,instrument
IIkkBf5KDmg,fast track court,14.0,legal
IItJ7hdAf_g,company secretary,6.0,profession
IL9zmsdJg5g,cervical cancer,10.0,medical
ILXJO86NsG8,reliance mobile,6.0,electronic and electrical
ILinyrxnsEs,sixty,5.0,quantity
ILv9XMPLqoo,very wealthy person,5.0,human
IMlXe5o44pc_1,address,8.0,geography
IMzhNeb2ziQ_1,juice,6.0,foods and drinks
INYvz3YRvT4,wedding reception,13.0,event
IO-b4Lt249Y,suspect,5.0,legal
IO0nQfhpxh8,education,5.0,education
IOcKAmXpVUA,gionee,6.0,organisation
IOp7Ml6b4sk,right,3.0,spatial position
IOz0Yx8IpHU_1,across,6.0,spatial position
IP9M9Q_sJlU_1,six monthly,8.0,time
IPRNWTt4NDY_1,objection,6.0,action
IQS9ORLYumE_1,additional,8.0,quantity
IQdo3niLRus_1,bug,6.0,flora and fauna
IRUYQfpLjhY,tornado,5.0,weather
IRpEcHFlSk0_1,stay,7.0,action
ITV9-ymtK_M_1,exchange,5.0,action
ITtZaBbXqyE_1,farm,7.0,construction
IUj1aN_hzQ8_1,birthday,7.0,event
IUxURsL66jY,huge,4.0,math
IVY4EYIVHMI,food,4.0,foods and drinks
IWBVW-QyFEw,fox,6.0,flora and fauna
IWCiPFCUzI0,janmashtami,5.0,event
IWWZql-w610,leave,7.0,profession
IWxnrliK3Mk_1,bath,6.0,action
IZ5P9dAvZ5A_1,default,12.0,stage
Ic7hCwzP2PI_1,irregular,10.0,attribute
IctKxBrrjJI,interpreter,4.0,profession
IdTIbvWgePA,muharram,5.0,event
Idb2wQQ85ho,brahma,5.0,religious
Idc4ADhTayI,leaf,4.0,flora and fauna
Idq3nOcunPw,deepika padukone,4.0,human
IdrYzD-b0MU_1,march,7.0,time
IeGTCdw-lFQ_1,account commission,9.0,banking
IghFboP-goM,slovakia,4.0,geography
IhaMUrrY6yw_2,physics,14.0,physics
IhoXleQ5yy8_1,point,8.0,math
Ii2bgYmdoQo,vegetable preservation,15.0,process
IiAx8ef2Rwo,hidden file,6.0,utility item
IihwJw1jkfA_1,allotment,11.0,banking
IijA65GKXKc,surgeon,5.0,profession
IioAwnwu91s,mali,3.0,geography
Iiz4Zy_pAGA_2,voltmeter,10.0,instrument
IjJkyhtkX58,numpad,12.0,computer
IkEVVymlfjk,non access,14.0,abstract
IkmV2lTGHL8_1,under review,6.0,process
IommKlI9JqQ_1,feel,6.0,sensation
IphLasWnRHk_1,bank,5.0,banking
Iplh792WyLM,flower for beautification,8.0,flora and fauna
Ipvw2kyzr_w_1,final accounts,10.0,banking
IqAQQves3xE,essel world,5.0,entertainment
IqVx7zjG9s0_1,hill,9.0,geography
IsvFw88fne8,shillong,4.0,geography
ItV99Fhz1X8_1,merger,8.0,organisation
ItvaPW9FnxE,algeria,4.0,geography
Iu1aKegaeek,funeral,9.0,event
Iub1Yb-tOAI,video,3.0,computer
IvHyCTGWTOc,biased,8.0,attribute
IvWnYjnrMZg_1,himachal pradesh,7.0,geography
IwjaiMCqRSk,cinema,4.0,entertainment
IxDZyvc3cRM,president,4.0,authority
IylKyQ_81Zo,licence,15.0,legal
IzIT4zP2sTU,parameter,8.0,computer
J06ynDbTJDY,mtnl,5.0,organisation
J0D4SC4WJQQ_1,institute,7.0,organisation
J0Jx4BIuGn0,television,4.0,electronic and electrical
J0OaU0o7cL8,pond on the basis of situation,14.0,geography
J3BJa0TWc8U_1,incompetence,7.0,attribute
J79s05Z0NZ8,whatever,3.0,abstract
J7Bq-xjpcvs_1,leader,7.0,authority
J81k9pkL1tg,tvs bike,5.0,transport
J9ZYf-S-gNI,wall garden,15.0,construction
J9rhbSDTm4w_1,black,8.0,quality
JAoQ3a0DIXQ,spanner,9.0,instrument
JAvrviPNIOI_1,illiterate,7.0,education
JBO4vOeqQxs_1,parent,10.0,relation
JC80hJOObmg,mango,4.0,foods and drinks
JDFAUSbxIhk_2,compare,8.0,process
JDvfWq3CAAU_1,kangaroo,6.0,flora and fauna
JE_6hkeERgY,donkey,5.0,flora and fauna
JFVB97UDh6o,category,4.0,abstract
JG9WnZMN5ZA_1,account suit filed,12.0,banking
JGmPOUUxRzE,stairs,4.0,construction
JHK7flaSzzM,applause,4.0,action
JHh44ooGaY4,school bag,4.0,utility item
JHyzbf0wbL0,youtube,5.0,internet
JIm7aysFevs_1,order,7.0,action
JKKejwob7W8_1,eye,6.0,biology
JLwyU0Pd35Y,tolerate,5.0,behavior
JMafDHZmr8s_1,recruitment,6.0,action
JN0xDQF2NWs,tunic,10.0,wearable
JO6xA9yQgUA,track ball,13.0,action
JPGOxP4NRRw_1,stitch,7.0,process
JPvEO-Q1N08,personal,4.0,relation
JQ0W7D0nvlY,starve,7.0,action
JRE6SRmb_yI_2,clockwise,11.0,spatial position
JSEGoqKaQM0,job,5.0,profession
JUMBB2W1Q94,glue,4.0,substance
JVplYs4HTtE,piping,12.0,wearable
JW9yPJ2REK0_1,difficult,5.0,attribute
JWG3G2AfAO4_1,cement,6.0,construction
JWbMe5M36V8,aquatic plants of various colour,13.0,flora and fauna
JWsKWK1W9q4_1,regret,7.0,emotion
JXtbhw70wpY_1,credit,10.0,banking
JYvB-eiJP-I,catch,4.0,action
JZRAOigBYnM,personality,12.0,attribute
JZtlpCJqR-M_1,delegate,10.0,authority
J_iH6uAoAJM,orissa,4.0,geography
Jarh1WMa868_1,happy,7.0,emotion
Jaw_nTMEwzY_1,gossip,6.0,action
JbG_KfmEYm4_1,script,9.0,readable
JckFhrO4KD0_1,ramzan,9.0,event
Jd-pxhXGefA_1,stop gap,6.0,quantity
Jd3to2MXy6s,medal,5.0,utility item
Je-ZDJTfVsw_1,promise,7.0,action
JeJLv2tM3nY_1,breakfast,6.0,foods and drinks
Jedn1-9fyXw,bridegroom,9.0,human
Jh4PPOr7tjo,annual plants,14.0,flora and fauna
JiPwL-4i6Uo_1,establishment,9.0,organisation
JjDVZDpPjbc,store,4.0,action
Jm23ZwhmPlQ,clumsy,12.0,behavior
Jm2j6rZhGXo,delicious,5.0,attribute
Jm8OXSwWnCY,audi,6.0,organisation
JmBmx8jNivk,classification of vegetables,9.0,action
JmPgvxIFzGE,oriental bank of commerce,6.0,organisation
JmsjCb19HB4_1,coffee,6.0,foods and drinks
JqBJjFOxuLk,dithering,12.0,sound
JqPK7r2pB_8_2,south,7.0,spatial position
JqZFdQuy3QU,false flooring,9.0,construction
JqwXMlzSPoM,poultry feeds,13.0,flora and fauna
JsdNgRcC4wU_1,bring,6.0,action
JtWmt2W6g-4_1,immovable property,8.0,legal
Jtk0QePDuds_1,sofa,7.0,utility item
JtykP_hFReg,message,4.0,readable
JumxHKPgPsw,shark,6.0,flora and fauna
JvZwKXBG8sQ_1,predecessor,10.0,stage
JwE82vJ5lF4,sweet lime,4.0,foods and drinks
JxEGnvLxNu4_2,contraction,9.0,physics
JxiY9s8T8eg,drainage,15.0,miscellaneous object
JyAbrgrmXFQ,drip irrigation,14.0,process
JybAScc2Ppo_1,speech therapist,7.0,profession
JzyZDgP62tM_1,refrigerater,7.0,utility item
K-cAmlbGqqE_1,direct appointment,8.0,authority
K0EyqFbG2N0_1,charge sheet,11.0,banking
K0VsSQMEtMU,west bengal,4.0,geography
K1N6oh0nYvo_1,faith,6.0,abstract
K5K6_yItMbc,hill garden,12.0,geography
K5xvRicYsgQ,agricultural robot,15.0,electronic and electrical
K6ef6wLNV6A_2,negative error,9.0,math
K8Se1Eiyqq8_2,vaccum,11.0,physics
KAkggm-5ApA_2,merchant,9.0,profession
KAsaLUHY0y4,former,5.0,comparator
KB2cTekqy38,flower for controlling soil erosion,11.0,flora and fauna
KBfrB3Kx5Kw_1,always,6.0,time
KCFYiQAly-Q_1,fare,9.0,banking
KD_mAE7nypI,manager,6.0,profession
KEhIkzsFVhk_2,eletronegative force,10.0,physics
KF_6TkQc5Ag_2,beaker,8.0,chemistry
KGd-YJ5cDTM,paper,5.0,utility item
KIoc3qEV7No_1,outstanding,10.0,quality
KJl7MI-S9ag_1,verification,8.0,legal
KKOqbdFgAgo,nutrition,13.0,medical
KKPPaj3WuIM_1,sitar,7.0,instrument
KKXbxgBsRoQ_1,mistake,6.0,abstract
KKfE1JlLal8_1,basketball,6.0,sport
KLWmJJC8WvA,millionaire,6.0,behavior
KMAl51jbqD8_1,nose stud,5.0,wearable
KN6wMRGjxGk,government,4.0,authority
KNYxG5Owm6Y_1,unclaimed,9.0,banking
KNZbdGWxDfw,outside,3.0,spatial position
KNepaNAPVHM,apiculture bee keeping,15.0,profession
KNshT57aEW8_1,spill,5.0,action
KO4tS6VabH0_1,lazy,8.0,attribute
KOn9NUTFkp8_1,glass,7.0,substance
KRiQ8XKAhxY_1,bone,8.0,medical
KRnfvBZ_V14,doubt,4.0,attribute
KT6xge7oPak_2,distribution,11.0,action
KTCV2tyighk_1,toast,5.0,action
KTNP8wR6a_I,sharpening stone,11.0,instrument
KU3jXLCl5ng,snow,6.0,weather
KVhmMplAyTE_1,ghost,6.0,religious
KVnMqcijBkQ_1,pretend,7.0,action
KXNl6DtK84A,jamun,5.0,foods and drinks
KYWyFwglnCE,mouthwash,5.0,substance
KYknqu3Sq8o,bump cutter,10.0,construction
KYqKLRfxPQs_1,sunrise,8.0,event
KZkI_RcaNjI_1,rajasthan,7.0,geography
K_lfla-AAV4,compass surveying,13.0,process
KbF95Py-dZI,crawler loader,6.0,machine
KcJguZ4bFWU_1,what time,6.0,abstract
KcNbuobK5GI,skating,5.0,sport
KcxcXM11Lmo,mushroom,4.0,foods and drinks
KeXpYtzYCGo_2,random,8.0,abstract
KfY5FcxSBFk_2,globe,9.0,geography
KfqRU_5sing,guinea,4.0,geography
Kh30NOSJmBc,fornication,15.0,action
KhHs-1AePDw,bless,5.0,action
KicAz88jtLU_1,tariff,7.0,legal
KicV8fyFj2U_2,voit,8.0,metric
KkLXMOjfW1M_1,bihar,6.0,geography
KlLTWfYX95g,milling cutter convex,6.0,instrument
Km1_9ZLW-w0,query,4.0,abstract
Km4I-9zMWD4,soil survey,12.0,geography
KmAO72itjok_1,crow,8.0,flora and fauna
KnE_y9wziOc,cherry,4.0,foods and drinks
Ko2hEXvMWB4_1,jaundice,8.0,biology
KoMeOserJ2M,burn,5.0,sensation
KoixXkIyiUM_2,bulb,8.0,utility item
KotGJithHPs,asphyxia,13.0,medical
Ks0qQY_4_zo_1,vigilance,7.0,behavior
KsNrhfiqWHc,weave,4.0,process
KsbMoTA5Rvk,comfortable,5.0,sensation
Ksqo7pUZGnM_1,trust,6.0,emotion
Kt4-ijSTM58,chart,5.0,readable
Ku52vuQCoak_2,echo,11.0,action
KuG1qosmz1w,on cloud nine,15.0,emotion
KuwgdEpM9Bw_1,electrician,7.0,profession
Kx46yWsDfrU,build,7.0,action
Ky8LfzgWGDU,very hot,4.0,weather
KzcNcvmdfUc_1,classification,11.0,action
L0C9pyt3Iv0_1,chickoo,7.0,foods and drinks
L0J8OikrRXQ_1,competition,8.0,event
L0dm0QB0XNc_1,receive,6.0,action
L1n0OnAH5YU,samsung mobile,5.0,electronic and electrical
L2Kvwf8SEvE,transparent,4.0,attribute
L2skBcrtvU4_1,sikh,6.0,religious
L37McuHckSI,good morning,4.0,greeting
L3YJkEmPbaY_1,sparrow,8.0,flora and fauna
L4iyGvSJbBU,arm hole,12.0,wearable
L4q4_7OOznw,goa,4.0,geography
L5LPezmVNTY,honey,5.0,foods and drinks
L6opOP8-MB4_1,account,10.0,banking
L77Jvnk92gI,reception,14.0,behavior
L8RxN_IwuxU,marigold,5.0,flora and fauna
L8btjcJoJMQ_1,time limit,12.0,time
L9tJKkCTWfs_1,another,6.0,group
L9zst1EDfWQ,report,3.0,metric
LAMyZKIAF9c,millilitre,6.0,metric
LAT-u9Ww5ZU,yes,4.0,comparator
LAxFz0h8jVA,asia,5.0,geography
LBDJe5RV0Is_2,society marketing,10.0,commerce
LBHkQz5_AX8_1,top management,11.0,comparator
LCM-nxFhJA8,actuary,4.0,profession
LCT8D8alG48_1,credit voucher,12.0,banking
LEU5wPrJOEE_2,virtual image,9.0,physics
LEkQofDsLww_1,lend,6.0,banking
LEqwMyWAVG0_1,computerisation,8.0,computer
LFAMKxEzB_g,hot air balloon,5.0,transport
LFzg2ex5OPs_2,perfect,9.0,attribute
LG9lvVHK-xA,target,4.0,abstract
LGWGD0eoxFg,chickenpox,4.0,medical
LH_-eRo-vYw,points,4.0,math
LIZdSKzcc7c_2,electromagnet,8.0,physics
LJDiOMjjmgQ_1,inefficient,8.0,quality
LLZBIVJyAW8_1,open dated,9.0,time
LMiCwHGzWWY,multi storey building,7.0,construction
LNGTLVpK9pY,family court,15.0,legal
LNVUK4DX5GA,wave,7.0,physics
LNeQmfpFxKw,lauki,5.0,foods and drinks
LOHFGeu_YVo_1,quote,6.0,abstract
LOJcAGPKq50,thirty,5.0,math
LPASkvwrEhg_1,emoluments,9.0,banking
LRgu4y1wgyM_1,sculpture,6.0,miscellaneous object
LUZ-fo_p2eM,kiss,5.0,action
LUwTvq8IlG8_1,wrong,6.0,comparator
LVelMSPoeIk_2,stepup transformer,12.0,physics
LVoWdSuY_DA,broom,5.0,utility item
LVqnqzIAFGg,jammu & kashmir,5.0,geography
LVx3EA_f0yo_1,shave,7.0,action
LWiXmjFqjIU_1,bread,6.0,foods and drinks
LY35ZmX5ZKA_1,nest,7.0,flora and fauna
LY6maLw5JZg,bajaj bike,5.0,transport
LYaC4yU2_AE,online shopping,4.0,internet
LYrq1Zc046M_2,tuning fork,9.0,physics
LZXA3I9E1gM,tool,5.0,instrument
LZheGIIbAGs_2,final,7.0,stage
LZreqlssnWQ_1,love,7.0,emotion
LbxSV8unB9M_1,afternoon,6.0,time
Ld9qDys95es,jellyfish,5.0,flora and fauna
LdEwOck6U_w_2,thermal,8.0,wearable
LdYbstdYCR8,bmw,5.0,organisation
LdhMy2tqQB4_2,in lieu of,8.0,comparator
LeIkWWTH__A_1,quotation,8.0,abstract
LeRzzzBBsmU,graft,5.0,biology
LfNnApnUb0k,yamaha bike,4.0,transport
LfYldiPt7Uw_1,holy,8.0,religious
Lh8YfU2MNWc_1,experience,5.0,abstract
LiMHHFhjutc,son,3.0,relation
LipF082b75I,pinking shears,9.0,instrument
Lj9L7fUElLE,match,4.0,event
LjxomDXWlSU_1,hindu undivided family,11.0,group
LkAdSi8XMnA_1,map,8.0,geography
Ll1sRFunlD8,anti corruption law,5.0,legal
LlpSiou4X7w,elephant,4.0,flora and fauna
LoDs7v25rTw,civil engineering,4.0,education
LpK4vi7gyoU,dubai,5.0,geography
Lq13Nl5Ps58,abacus,7.0,instrument
Lr1RBzRU5IY,prevent,12.0,action
LtKLGzkfK7k,semi aniline skin,10.0,miscellaneous object
Lu_R01JQky8_1,apple,7.0,flora and fauna
LyZNz7OHiBc,clear,4.0,attribute
LzD3My7FOzI,professional,5.0,attribute
M-0j7OCBolw_1,brass,9.0,metal and minerals
M-aaJfrtvaA,weapon,8.0,utility item
M-sKe4o73uE,i don't know,4.0,action
M0bcUWG8vrg,hyderabad,6.0,geography
M1qOXnG0A6s,lower court,15.0,legal
M4-wk97gffk_1,debt,9.0,banking
M7-RJmu46Fs_1,fumiture,11.0,utility item
M7fd9b-5J64_1,blind,6.0,medical
M9dzu-DC9Yg,judaism,5.0,religious
MB7HhOsEvxk,expiry,6.0,banking
MBJe-opDrVg,banker,7.0,banking
MBQiG5ZQFQM_1,angle,10.0,math
MDshuUzuAQQ_1,drown,6.0,action
MFNsb1cUbDc,automatic,4.0,abstract
MGPdiPWgglk_1,lgnore,5.0,action
MGrjrGgjADY,rich,4.0,attribute
MH1cXARmtE0,sequential,6.0,attribute
MH7f6cug0zU_1,re pledge,6.0,banking
MHcb7CiK_IA_1,accessories,11.0,instrument
MI2Jae1agR4,news,4.0,entertainment
MIal50cVwM0_1,x-ray,6.0,medical
MJelSVaA5KY_1,roar,5.0,sound
MKSKluySI3E,timid,5.0,behavior
MKbBSGnFUPY,fluted  pleats,14.0,wearable
MN2qjSNQdMg,steering wheel,6.0,utility item
MOW2rm7IXxg_1,solid,7.0,substance
MOu0z-QaJww_1,lay out,11.0,banking
MOy1x8EroPs,bandit munger,4.0,profession
MPCAeXe2E0c,three days after,4.0,time
MRcVRxcFrVE,glue gun,15.0,machine
MRf9vcls4eQ,restaurant,4.0,construction
MT8KL4XePl8_1,year calender,8.0,readable
MUALhjDPcdE,bank account number,4.0,banking
MUWVSQ7vqGE_1,supersession,9.0,action
MXNChZEW6yI,denmark,3.0,geography
MY-9YI3Slvg_1,posting,7.0,readable
MYVwYIX47wQ,never,5.0,abstract
MYjYOTXhiZs,residential building,6.0,construction
MZBRGZovo8A_1,punishment,5.0,action
MZZ52lsCfSw,seven,4.0,math
MZsQzU7tOfs,ban,4.0,action
MbKRtuwkHPM,wild swine,13.0,medical
MbUT3Kfq4Dc_1,beat,6.0,action
Mbu8042cTuA_1,back,8.0,spatial position
McHijMoln7U,knowledgeable,4.0,attribute
MeKJPAuFOgk_1,bhopal,6.0,geography
MeoJV0K0uTg_1,pass book,8.0,banking
MflJey4lrQk,hair dryer,6.0,utility item
MhHOduyqKv4,two,3.0,quantity
MhZrm3H1aBE,join,4.0,group
Mhwfin8V4sQ_1,round,9.0,math
MiGluii6UII,maruti car,5.0,transport
Miw0xZr0diU,roti,5.0,foods and drinks
MjRPq3GCSZk,weird,4.0,abstract
MlfKy5CzqVg_1,withhold,7.0,banking
MmeNMGTN-aY_1,hippo,7.0,flora and fauna
MmrdlTXfNco,uttar pradesh,4.0,geography
MnSaW7AFr1w_1,weigh,6.0,abstract
Moi8EgQo6rE_2,atom,9.0,chemistry
Mq8cmp7QjOY,mason square,11.0,instrument
Mqa0sDOMArQ,exercise,4.0,medical
Mr30rM7vf4Q,dizzy,5.0,sensation
MrP80GmJveQ_2,spectrum,9.0,physics
MsWnmwlUBik_2,angular velocity,8.0,physics
MsxYYS8q9Hw_1,result,6.0,abstract
Mtm4Xg52b9c_1,subscription,9.0,entertainment
MtnBSpuX1IA,value scale,10.0,metric
MtnXC9CWB6I_1,horse,6.0,flora and fauna
MwHD6LxnfXo,website,4.0,internet
Mx_mNhBhWx0,toy,7.0,entertainment
My4hzshl_RY_1,us,5.0,group
MyFCxLg44HY_2,capillary tube,8.0,medical
MzwOHZTi4OU,shaving brush,4.0,utility item
N0-cIcGCH3A,kazakhstan,3.0,geography
N05i2V0_8kI,malaysia,4.0,geography
N0HOc0gJyRs_1,laugh,6.0,gesture
N0QNiLrVGl4,casio,5.0,sound
N0lQZi87koY,meeting,4.0,group
N13nVxyNA2Q,setting of cement,8.0,construction
N1J4iPzvFDY_2,apparatus,10.0,instrument
N1sRspbhlk8_2,geothermal energy,12.0,physics
N2GsWA1smG8,amazed,4.0,emotion
N4a_K3p9KG8,tractive work,14.0,quality
N4rsVFJsb1Y_1,accumulated,13.0,quantity
N53qGezr7MU,woodpecker,6.0,flora and fauna
N62iv94HI18,thailand,3.0,geography
N6DxyKcaZVs,lighthouse,7.0,construction
N6zCu36_1xI_2,blue,8.0,quality
N7q37KQfzhk_1,sufficient,10.0,quantity
NA5iMrff4Cs,elastic,12.0,attribute
NAkU6Uj85R8,zipper foot,8.0,utility item
ND1WM_XYP4Q,numerical control,10.0,math
ND4_C6fI-BU,society,5.0,group
NFHHa94P-k8,concrete mixture,11.0,construction
NFnBaFx_SWI,annual for foliage beauty,14.0,flora and fauna
NGJkhj4AWbA_1,sick,6.0,medical
NGRn28khiEY,rainy season vegetables,11.0,flora and fauna
NJWphYVdS5I_1,justice,6.0,legal
NJuhUVHvXi4_2,created,8.0,action
NLEkfw25jWU_2,focal length,10.0,physics
NLlTJ8yeeYM_1,honorarium,8.0,banking
NMnARovUYLw_1,vomit,7.0,medical
NMwrtYskaeU,leaf spring,14.0,transport
NNiFl_dTBk0_1,throw,6.0,action
NQ7Gnl9nRuY,window,6.0,construction
NQTfv_uhpfg,winter,4.0,time
NS7WrHCEPVk_1,penality,6.0,legal
NSM4xH0MhHY,benign,13.0,medical
NT-LpmJHMcw,mediocre,4.0,quality
NTNbTr_PLqU_1,participation,8.0,action
NUn7Lyw4H9U,wheeled robots,11.0,electronic and electrical
NVNirvNgU9g,pledge,4.0,legal
NW-BP9pf4JI_1,girl,9.0,human
NXjRJs0Wxkg,wedge,12.0,machine
NY2fpEI5uDY_1,world,6.0,geography
NY7NZeZ-ufw,research farm,12.0,education
NYWcVvZIlwY_2,external,9.0,attribute
NYbiMxMfp3A,brown sport of rice,13.0,medical
NZ3PZzNJ2hs_1,magic,6.0,abstract
NZXhDTubUiI,videographer,7.0,profession
NZZkWB8jtls_2,adjustable screw,9.0,instrument
NZn29gNlDio,stress,5.0,physics
NZoSVSZeP7s_1,prohibit,8.0,action
NZwNyVXvpTo_1,money,6.0,banking
NaiHTSSvCuE_2,telescope,10.0,instrument
Nb7os_UNC0o_1,hen,6.0,flora and fauna
NbG_5zEsSoE,express,4.0,action
NbO2R-jwElw_1,moneylender,8.0,profession
Ncpxyoe9VTE_1,crime,5.0,legal
NcqHqk2ybW4_2,parallel,9.0,math
NeEUjskiXkY,layered skirt,11.0,wearable
Ned2R4FgR7Y_1,calculation,9.0,math
NfOadhavWHs_1,demand,7.0,action
Ng4xJEF8wEg,mucosal disease,13.0,biology
Ngrila2aXJg_1,conveyance allowance,9.0,legal
NhCDD4ktBjY_2,loud speaker,9.0,electronic and electrical
NhFLlpEnqK8,punjab,4.0,geography
NiE43suq2F4_1,patience,7.0,behavior
NiXOVcIQU7g_2,static electricity,13.0,physics
NjT3zasZLP0,harmonium,5.0,sound
NjjNU4VrO00_1,stage,7.0,stage
NjzsZG20E7U,strength,4.0,attribute
